coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_3,price_ma_7,price_volatility_3,price_volatility_7,liquidity_ratio
Steem,STEEM,7.655140636825569e-06,0.8973717146433041,0.5363859362224038,0.10975609756097558,0.00010389440256712886,7.569148362728589e-05,2022-03-16,7.655140636825569e-06,7.655140636825569e-06,0.0,0.0,1.3725854614404098
Steem,STEEM,7.813520849779999e-06,0.886107634543179,0.5445625511038429,0.10588463027487414,7.365498019561497e-05,7.9220725692224e-05,2022-03-17,7.734330743302784e-06,7.734330743302784e-06,1.1199172258584739e-07,1.1199172258584739e-07,0.9297320848799001
Stellar,XLM,4.536181035667979e-06,0.902377972465582,0.5494685200327064,0.1233062330623306,0.004444790807737398,0.005822792794164564,2022-03-16,4.536181035667979e-06,4.536181035667979e-06,0.0,0.0,0.7633433305146129
Stellar,XLM,4.626895437665009e-06,0.8848560700876096,0.5453802125919869,0.10975609756097558,0.003495458929663873,0.005953414149459715,2022-03-17,4.581538236666494e-06,4.581538236666494e-06,6.414476880338215e-08,6.414476880338215e-08,0.5871350883334742
Storj,STORJ,2.5232141733696518e-05,0.9098873591989988,0.5625511038430089,0.12853271389856752,0.0005071969911806777,0.00010596357637264188,2022-03-16,2.5232141733696518e-05,2.5232141733696518e-05,0.0,0.0,4.786476844837618
Storj,STORJ,2.571737522926769e-05,0.8848560700876096,0.5511038430089941,0.12272551296941538,0.0003935338425692071,0.00011246562169984307,2022-03-17,2.5474758481482103e-05,2.5474758481482103e-05,3.431118951772278e-07,3.431118951772278e-07,3.499116774570603
StormX,STMX,3.39466025915848e-07,0.9123904881101377,0.5461978740801308,0.10859465737514515,3.998609193906828e-05,8.122326647392979e-05,2022-03-16,3.39466025915848e-07,3.39466025915848e-07,0.0,0.0,0.4922924351911808
StormX,STMX,3.3474798153784807e-07,0.8836045056320401,0.5167620605069502,0.08865660085172278,3.183676507272437e-05,8.065300829130634e-05,2022-03-17,3.3710700372684804e-07,3.3710700372684804e-07,3.3361611736228276e-09,3.3361611736228276e-09,0.39473258362729186
Stratis,STRAX,2.2594242620048188e-05,0.8998748435544431,0.5494685200327064,0.10530391018195895,5.51218556059919e-05,7.717193302828111e-05,2022-03-16,2.2594242620048188e-05,2.2594242620048188e-05,0.0,0.0,0.7142641006762269
Stratis,STRAX,2.29568818729633e-05,0.8773466833541927,0.5388389206868356,0.10027100271002708,0.0002487302958744617,8.02951335148808e-05,2022-03-17,2.2775562246505746e-05,2.2775562246505746e-05,2.5642467486069837e-07,2.5642467486069837e-07,3.0976621785701055
Strike,STRK,0.0009207305578102909,0.8898623279098873,0.5396565821749794,0.10201316298877272,0.0001678030584098382,6.815392808874309e-05,2022-03-16,0.0009207305578102909,0.0009207305578102909,0.0,0.0,2.462082539230991
Strike,STRK,0.0009614901714382692,0.8836045056320401,0.5641864268192968,0.10607820363917922,0.0012184334111955877,7.50928547370025e-05,2022-03-17,0.0009411103646242801,0.0009411103646242801,2.882139919488708e-05,2.882139919488708e-05,16.22547431428107
Sun Token,SUN,2.8142499578454415e-07,0.8961201501877347,0.5388389206868356,0.11188540456833138,0.0006063286398463887,7.219136225873678e-05,2022-03-16,2.8142499578454415e-07,2.8142499578454415e-07,0.0,0.0,8.398792072675393
Sun Token,SUN,2.8147928756563495e-07,0.8811013767209012,0.5282093213409648,0.10298102981029808,0.00034576562858566555,7.252262918760769e-05,2022-03-17,2.8145214167508955e-07,2.8145214167508955e-07,3.8390086572001766e-11,3.8390086572001766e-11,4.767627219691695
SuperFarm,SUPER,1.4706602317815369e-05,0.9123904881101377,0.5380212591986917,0.11246612466124659,0.00027384300454038544,0.0001384416295230853,2022-03-16,1.4706602317815369e-05,1.4706602317815369e-05,0.0,0.0,1.9780251609185318
SuperFarm,SUPER,1.485877154202649e-05,0.8785982478097623,0.5380212591986917,0.0960123886953155,0.00023847108611791486,0.0001422053822390082,2022-03-17,1.478268692992093e-05,1.478268692992093e-05,1.0759989032757894e-07,1.0759989032757894e-07,1.6769365928816984
SuperRare,RARE,1.1114928245272346e-05,0.9036295369211514,0.5519215044971381,0.11362756484707699,0.0002834451327345101,6.363680138539679e-07,2022-03-16,1.1114928245272346e-05,1.1114928245272346e-05,0.0,0.0,444.71188791010195
SuperRare,RARE,1.1272289467886077e-05,0.8773466833541927,0.5396565821749794,0.1116918312040263,0.00016222014354593076,2.084745731880411e-06,2022-03-17,1.1193608856579211e-05,1.1193608856579211e-05,1.1127118760597566e-07,1.1127118760597566e-07,77.77560853483357
Sushi,SUSHI,7.56964252730982e-05,0.9261576971214018,0.5846279640228944,0.1238869531552458,0.0022819198164116075,0.0006926121789146974,2022-03-16,7.56964252730982e-05,7.56964252730982e-05,0.0,0.0,3.2946526082384144
Sushi,SUSHI,7.787997600316847e-05,0.8961201501877347,0.5511038430089941,0.10975609756097558,0.002394163217997915,0.000711782539014573,2022-03-17,7.678820063813333e-05,7.678820063813333e-05,1.544003528297523e-06,1.544003528297523e-06,3.3636113885304346
Swarm,BZZ,2.9114009698265878e-05,0.8973717146433041,0.5682747342600163,0.10646535036778937,2.5900453972896146e-05,1.5136489020664971e-05,2022-03-16,2.9114009698265878e-05,2.9114009698265878e-05,0.0,0.0,1.711013889921776
Swarm,BZZ,3.0569710184979385e-05,0.8836045056320401,0.570727718724448,0.10530391018195895,1.9861476036531e-05,2.088730079219327e-05,2022-03-17,2.9841859941622632e-05,2.9841859941622632e-05,1.0293356855316788e-06,1.0293356855316788e-06,0.9508421117697602
SwissBorg,CHSB,1.0390887084855825e-05,0.9086357947434294,0.5494685200327064,0.09756097560975607,1.8354631355489178e-05,0.000435706624794226,2022-03-16,1.0390887084855825e-05,1.0390887084855825e-05,0.0,0.0,0.04212602743446966
SwissBorg,CHSB,1.035090384482076e-05,0.8760951188986233,0.526573998364677,0.09310878823073943,1.2383298229545719e-05,0.0004409974679627904,2022-03-17,1.0370895464838294e-05,1.0370895464838294e-05,2.827242016260411e-08,2.827242016260411e-08,0.028080138887445226
Synapse,SYN,5.2647834233467624e-05,0.8961201501877347,0.4644317252657399,0.10801393728222994,0.00015930763659739443,0.0004060484210191002,2022-03-16,5.2647834233467624e-05,5.2647834233467624e-05,0.0,0.0,0.3923355836773887
Synapse,SYN,5.871325292810725e-05,0.886107634543179,0.6189697465249386,0.10588463027487414,0.0001516446308674708,0.00046408390065444383,2022-03-17,5.568054358078743e-05,5.568054358078743e-05,4.288898689715338e-06,4.288898689715338e-06,0.32676053595715865
Synthetix Network Token,SNX,0.00010286950102508373,0.9474342928660826,0.5928045789043336,0.12427409988385596,0.0010934607545194945,0.001080174823618025,2022-03-16,0.00010286950102508373,0.00010286950102508373,0.0,0.0,1.0122988596957965
Synthetix Network Token,SNX,0.00010869230297193778,0.8823529411764707,0.5764513491414553,0.09639953542392564,0.0017250411209708567,0.0011535250048020057,2022-03-17,0.00010578090199851075,0.00010578090199851075,4.1173427421267295e-06,4.1173427421267295e-06,1.4954505696357903
Syscoin,SYS,1.1362445851363201e-05,0.9098873591989988,0.5028618152085036,0.09368950832365464,0.00021874916310313922,0.00029710003769860965,2022-03-16,1.1362445851363201e-05,1.1362445851363201e-05,0.0,0.0,0.7362786909046292
Syscoin,SYS,1.2066277036689182e-05,0.904881101376721,0.5789043336058871,0.09969028261711185,0.00020133322215978646,0.00032274711232079586,2022-03-17,1.1714361444026191e-05,1.1714361444026191e-05,4.976838039545665e-07,4.976838039545665e-07,0.6238091393069747
THORChain,RUNE,0.00017541190861297367,0.9311639549436797,0.4799672935404742,0.25687185443283,0.005140869094176146,0.002705336392633394,2022-03-16,0.00017541190861297367,0.00017541190861297367,0.0,0.0,1.9002691154806346
THORChain,RUNE,0.0001960343321747484,0.8886107634543179,0.623058053965658,0.19783197831978316,0.006637488655407987,0.0030475591388168656,2022-03-17,0.00018572312039386103,0.00018572312039386103,1.4582255545032138e-05,1.4582255545032138e-05,2.1779680639820995
THORChain (ERC20),RUNE,0.00017347097463068898,0.9687108886107635,0.4709730171708912,0.2555168408826945,3.173542731258512e-05,6.446343071522324e-05,2022-03-16,0.00017347097463068898,0.00017347097463068898,0.0,0.0,0.4922936099874813
THORChain (ERC20),RUNE,0.00019360816469689255,0.8848560700876096,0.6279640228945216,0.22106078203639173,4.166987638832463e-05,8.194447986219504e-05,2022-03-17,0.00018353956966379078,0.00018353956966379078,1.4239143649854915e-05,1.4239143649854915e-05,0.5085073204574488
TRON,TRX,1.473942218225569e-06,0.8948685857321652,0.5322976287816843,0.10859465737514515,0.010499794816348582,0.007826486374267529,2022-03-16,1.473942218225569e-06,1.473942218225569e-06,0.0,0.0,1.3415718079186507
TRON,TRX,1.4790707701650838e-06,0.8823529411764707,0.5314799672935404,0.10840108401084009,0.007453711927006714,0.00790912568775979,2022-03-17,1.4765064941953265e-06,1.4765064941953265e-06,3.62643385409829e-09,3.62643385409829e-09,0.9424190838341383
Telcoin,TEL,1.1887069818064556e-07,0.8911138923654569,0.5502861815208503,0.10588463027487414,4.907328070239163e-05,0.0003040847368548669,2022-03-16,1.1887069818064556e-07,1.1887069818064556e-07,0.0,0.0,0.16137975167777494
Telcoin,TEL,1.2497743518675995e-07,0.8948685857321652,0.5699100572363041,0.10530391018195895,3.779808697385421e-05,0.00032363662859214283,2022-03-17,1.2192406668370276e-07,1.2192406668370276e-07,4.3181151479463145e-09,4.3181151479463145e-09,0.11679138528569684
Telos,TLOS,1.9874169213924878e-05,0.9061326658322904,0.570727718724448,0.08943089430894306,7.592126258243208e-05,0.00018854629664323257,2022-03-16,1.9874169213924878e-05,1.9874169213924878e-05,0.0,0.0,0.4026642860124884
Telos,TLOS,2.0831389330638127e-05,0.8823529411764707,0.5658217497955845,0.09659310878823071,6.538603645348072e-05,0.00020141240225789964,2022-03-17,2.03527792722815e-05,2.03527792722815e-05,6.768568356161178e-07,6.768568356161178e-07,0.3246359761589113
TempleDAO,TEMPLE,1.6175185753836293e-05,0.9073842302878599,0.525756336876533,0.10317460317460314,2.5768961713188972e-05,8.023156488257412e-06,2022-03-16,1.6175185753836293e-05,1.6175185753836293e-05,0.0,0.0,3.2114231260194623
TempleDAO,TEMPLE,1.5552097422173355e-05,0.8823529411764707,0.49877350776778406,0.09833526906697636,1.4800180506878085e-05,4.6377911270908566e-06,2022-03-17,1.5863641588004824e-05,1.5863641588004824e-05,4.405899845970761e-07,4.405899845970761e-07,3.190525311744265
Tenset,10SET,8.006352673323874e-05,0.9011264080100125,0.552739165985282,0.192024777390631,5.280865854841026e-05,0.00028808567445692075,2022-03-16,8.006352673323874e-05,8.006352673323874e-05,0.0,0.0,0.1833082305801237
Tenset,10SET,7.982090998545315e-05,0.8823529411764707,0.5306623058053965,0.17479674796747963,4.0500530808628885e-05,0.000289193035392599,2022-03-17,7.994221835934595e-05,7.994221835934595e-05,1.7155594758861632e-07,1.7155594758861632e-07,0.14004621759797667
Terra,LUNA,0.0021716625093927675,0.9111389236545683,0.5241210139002452,0.11691831204026323,0.04593958207628716,0.04237074560737385,2022-03-16,0.0021716625093927675,0.0021716625093927675,0.0,0.0,1.0842287605168661
Terra,LUNA,0.002126293177556863,0.8811013767209012,0.5118560915780866,0.08517228029423149,0.02684672018954222,0.04148237181370277,2022-03-17,0.002148977843474815,0.002148977843474815,3.2080962199070736e-05,3.2080962199070736e-05,0.6471838125102142
TerraUSD,UST,2.4261674742554178e-05,0.8798498122653317,0.5306623058053965,0.10820751064653501,0.012811071876357567,0.019277665125160822,2022-03-16,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,0.664555127844901
TerraUSD,UST,2.4261674742554178e-05,0.8811013767209012,0.5273916598528209,0.10840108401084009,0.009784564728887462,0.01946819446416745,2022-03-17,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,0.5025922791301651
Tether,USDT,2.4261674742554178e-05,0.8798498122653317,0.5273916598528209,0.10801393728222994,1.0,0.10296157729269603,2022-03-16,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,9.712360829951834
Tether,USDT,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10801393728222994,0.7617403577508775,0.10327178398522935,2022-03-17,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,7.376074286503587
Tether Gold,XAUT,0.0473131772191265,0.8848560700876096,0.526573998364677,0.09949670925280679,6.368956536588297e-05,0.0005342400886012795,2022-03-16,0.0473131772191265,0.0473131772191265,0.0,0.0,0.11921502618346236
Tether Gold,XAUT,0.04750896893458947,0.8823529411764707,0.5314799672935404,0.10356174990321329,4.6108922513613723e-05,0.0005377147863828271,2022-03-17,0.04741107307685798,0.04741107307685798,0.00013844564970401122,0.00013844564970401122,0.08574961658422735
Tezos,XTZ,7.399810803859911e-05,0.9073842302878599,0.5486508585445625,0.11053039101819587,0.001982189821269627,0.003350616187507788,2022-03-16,7.399810803859911e-05,7.399810803859911e-05,0.0,0.0,0.5915894625801742
Tezos,XTZ,7.521119177752704e-05,0.8848560700876096,0.5421095666394112,0.102787456445993,0.0012869188020262384,0.003428440465113948,2022-03-17,7.460464990806308e-05,7.460464990806308e-05,8.577797379430672e-07,8.577797379430672e-07,0.37536554586719956
The Graph,GRT,1.069493439318072e-05,0.8848560700876096,0.5617334423548649,0.1689895470383275,0.006708434718994163,0.0034352847617410273,2022-03-16,1.069493439318072e-05,1.069493439318072e-05,0.0,0.0,1.9528025277274985
The Graph,GRT,1.0039480987363184e-05,0.8961201501877347,0.47914963205233024,0.14537359659310875,0.003712711414657376,0.003211338118235299,2022-03-17,1.0367207690271952e-05,1.0367207690271952e-05,4.634755480053978e-07,4.634755480053978e-07,1.1561256155026045
The Sandbox,SAND,7.472595828195586e-05,0.8923654568210263,0.6312346688470972,0.12582268679829653,0.01707310896611286,0.004408062204502983,2022-03-16,7.472595828195586e-05,7.472595828195586e-05,0.0,0.0,3.873154302477358
The Sandbox,SAND,7.787997600316847e-05,0.886107634543179,0.5625511038430089,0.12408052651955088,0.01820017434718204,0.004647072881932679,2022-03-17,7.630296714256216e-05,7.630296714256216e-05,2.2302273186519736e-06,2.2302273186519736e-06,3.916480522924834
Theta Fuel,TFUEL,3.942085405365417e-06,0.9111389236545683,0.5339329517579721,0.12040263259775452,0.0002779911210204442,0.002345851783441967,2022-03-16,3.942085405365417e-06,3.942085405365417e-06,0.0,0.0,0.11850322534415822
Theta Fuel,TFUEL,3.987770138973443e-06,0.8873591989987485,0.5380212591986917,0.11285327138985674,0.00026442316694153087,0.002345851783441967,2022-03-17,3.96492777216943e-06,3.96492777216943e-06,3.230398493093669e-08,3.230398493093669e-08,0.1127194207615852
Theta Network,THETA,6.841792283953066e-05,0.9211514392991239,0.5551921504497137,0.10723964382500965,0.002051187700507073,0.00352177441169956,2022-03-16,6.841792283953066e-05,6.841792283953066e-05,0.0,0.0,0.5824300134792519
Theta Network,THETA,6.963100657845859e-05,0.8848560700876096,0.543744889615699,0.09543166860240028,0.0017740444094032153,0.0036015932070121216,2022-03-17,6.902446470899461e-05,6.902446470899461e-05,8.577797379430768e-07,8.577797379430768e-07,0.4925719854694459
ThunderCore,TT,1.9093055881673586e-07,0.8886107634543179,0.525756336876533,0.11149825783972123,0.00023476717458712938,2.6957906726863276e-06,2022-03-16,1.9093055881673586e-07,1.9093055881673586e-07,0.0,0.0,87.05428158177106
TitanSwap,TITAN,2.7415692463766782e-05,0.8811013767209012,0.526573998364677,0.09407665505226478,4.2641189584767506e-07,6.0222888772831475e-05,2022-03-16,2.7415692463766782e-05,2.7415692463766782e-05,0.0,0.0,0.0070804443973408815
TitanSwap,TITAN,2.71730757159812e-05,0.8585732165206509,0.5216680294358135,0.10065814943863721,4.221548814066695e-07,5.9283141297606084e-05,2022-03-17,2.729438408987399e-05,2.729438408987399e-05,1.7155594758861153e-07,1.7155594758861153e-07,0.007120873679985582
Tokamak Network,TON,8.661417892344954e-05,0.8936170212765958,0.5486508585445625,0.10336817653890822,3.82518198474329e-05,0.00010725816387608517,2022-03-16,8.661417892344954e-05,8.661417892344954e-05,0.0,0.0,0.35662985301306865
Tokamak Network,TON,8.806987941016304e-05,0.8823529411764707,0.5429272281275551,0.09852884243128143,5.481461456860838e-05,0.00011165788255004856,2022-03-17,8.734202916680629e-05,8.734202916680629e-05,1.0293356855316788e-06,1.0293356855316788e-06,0.4909113660889358
Tokemak,TOKE,0.000614305605357097,0.918648310387985,0.5903515944399018,0.10723964382500965,0.00010570267141872285,0.0002926417361421549,2022-03-16,0.000614305605357097,0.000614305605357097,0.0,0.0,0.36120039339495663
Tokemak,TOKE,0.0005847063621272556,0.8886107634543179,0.4938675388389206,0.08517228029423149,0.00010499415287363751,0.00027657810126100867,2022-03-17,0.0005995059837421763,0.0005995059837421763,2.0929825605810845e-05,2.0929825605810845e-05,0.3796170874622741
Tomb,TOMB,2.8628776202694707e-05,0.9198998748435545,0.5363859362224038,0.09756097560975607,0.00024408011646999986,0.0003024212090196439,2022-03-16,2.8628776202694707e-05,2.8628776202694707e-05,0.0,0.0,0.8070839680102514
Tomb,TOMB,2.8871392950480293e-05,0.8760951188986233,0.5404742436631234,0.08846302748741773,0.00018703900550284228,0.00030910909047158857,2022-03-17,2.87500845765875e-05,2.87500845765875e-05,1.7155594758861272e-07,1.7155594758861272e-07,0.6050886440409933
Tomb Shares,TSHARE,0.07085549334050074,0.9349186483103881,0.5911692559280457,0.040069686411149816,0.00018314270584831091,6.169071465219529e-05,2022-03-16,0.07085549334050074,0.07085549334050074,0.0,0.0,2.968675889150275
Tomb Shares,TSHARE,0.07562655168570429,0.8623279098873592,0.5854456255110384,0.04103755323267516,0.00025990782837886906,7.251405715148152e-05,2022-03-17,0.07324102251310252,0.07324102251310252,0.003373647709330087,0.003373647709330087,3.5841911816456316
TomoChain,TOMO,2.838615945490912e-05,0.9061326658322904,0.5658217497955845,0.11556329849012772,8.977365627117931e-05,4.815909842039798e-05,2022-03-16,2.838615945490912e-05,2.838615945490912e-05,0.0,0.0,1.864067126431704
TomoChain,TOMO,2.8871392950480293e-05,0.8898623279098873,0.5404742436631234,0.10259388308168796,3.504679526628204e-05,4.997432500678965e-05,2022-03-17,2.8628776202694707e-05,2.8628776202694707e-05,3.431118951772278e-07,3.431118951772278e-07,0.7012819878914361
Tornado Cash,TORN,0.0011623768386047333,0.9098873591989988,0.5331152902698282,0.09427022841656986,0.00017426939482061786,5.952231553829938e-05,2022-03-16,0.0011623768386047333,0.0011623768386047333,0.0,0.0,2.92775013025756
Tornado Cash,TORN,0.0011470919834942416,0.8785982478097623,0.5200327064595257,0.09949670925280679,0.00012557988924323665,5.867456281457911e-05,2022-03-17,0.0011547344110494876,0.0011547344110494876,1.0808024698082616e-05,1.0808024698082616e-05,2.1402417500464748
Travala.com,AVA,3.226802741947848e-05,0.9036295369211514,0.5453802125919869,0.1178861788617886,6.823719875893497e-05,3.80538353358565e-06,2022-03-16,3.226802741947848e-05,3.226802741947848e-05,0.0,0.0,17.92704233739023
Travala.com,AVA,3.20254106716929e-05,0.8836045056320401,0.5200327064595257,0.10859465737514515,6.199561434522106e-05,3.24921019083881e-06,2022-03-17,3.214671904558569e-05,3.214671904558569e-05,1.7155594758860912e-07,1.7155594758860912e-07,19.074340028827894
Tribe,TRIBE,1.3178747610310425e-05,0.8948685857321652,0.5363859362224038,0.11362756484707699,0.00013838705927924456,0.00023294158822480967,2022-03-16,1.3178747610310425e-05,1.3178747610310425e-05,0.0,0.0,0.5940822600704047
Tribe,TRIBE,1.2899422948584882e-05,0.8748435544430538,0.5110384300899427,0.10007742934572203,0.00013947086066898117,0.0002271404833946625,2022-03-17,1.3039085279447653e-05,1.3039085279447653e-05,1.9751236245876966e-07,1.9751236245876966e-07,0.6140263706328271
TrueFi,TRU,4.371128862149446e-06,0.9123904881101377,0.5216680294358135,0.12137049941927988,0.00016668385525787273,6.437466529663036e-05,2022-03-16,4.371128862149446e-06,4.371128862149446e-06,0.0,0.0,2.589237011995549
TrueFi,TRU,5.209806435894656e-06,1.0,0.686835650040883,0.15485869144405726,0.00024341440454135897,9.286221656146308e-05,2022-03-17,4.790467649022051e-06,4.790467649022051e-06,5.93034599624319e-07,5.93034599624319e-07,2.6212144437216542
TrueUSD,TUSD,2.4261674742554178e-05,0.8811013767209012,0.5290269828291086,0.10820751064653501,0.00198261079327304,0.001725360427897625,2022-03-16,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,1.14909882718827
TrueUSD,TUSD,2.4261674742554178e-05,0.8811013767209012,0.5282093213409648,0.10782036391792486,0.001668988808322101,0.0017361308575323026,2022-03-17,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,0.9613260658060633
Trust Wallet Token,TWT,1.7499266654876124e-05,0.9136420525657072,0.4595257563368764,0.1205962059620596,0.0007778003288499106,0.00023510356604345353,2022-03-16,1.7499266654876124e-05,1.7499266654876124e-05,0.0,0.0,3.3083165586250356
Trust Wallet Token,TWT,1.977981556071107e-05,0.8735919899874844,0.6345053147996729,0.12911343399148273,0.0004580121025823466,0.0002817389425172884,2022-03-17,1.8639541107793598e-05,1.8639541107793598e-05,1.612591596143449e-06,1.612591596143449e-06,1.6256555548712854
UFO Gaming,UFO,1.826555713175635e-10,0.918648310387985,0.5551921504497137,0.1062717770034843,8.800161769697115e-05,0.00016206352968309054,2022-03-16,1.826555713175635e-10,1.826555713175635e-10,0.0,0.0,0.5430035669683806
UFO Gaming,UFO,1.8353132073037034e-10,0.8898623279098873,0.5322976287816843,0.09717382888114595,9.542214465761593e-05,0.0001663297297450416,2022-03-17,1.830934460239669e-10,1.830934460239669e-10,6.192483484158581e-13,6.192483484158581e-13,0.5736892082652606
UMA,UMA,0.0001877853627500385,0.9036295369211514,0.5429272281275551,0.1049167634533488,0.0007951608628421397,0.0005640605463813186,2022-03-16,0.0001877853627500385,0.0001877853627500385,0.0,0.0,1.4097058520358567
UMA,UMA,0.00018657227901111058,0.8773466833541927,0.5233033524121014,0.09910956252419664,0.0010788896929749888,0.0005645298215454526,2022-03-17,0.00018717882088057454,0.00018717882088057454,8.577797379430624e-07,8.577797379430624e-07,1.9111262871731851
USD Coin,USDC,2.425861777153208e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.06683827872339852,0.06721080304443114,2022-03-16,2.425861777153208e-05,2.425861777153208e-05,0.0,0.0,0.9944573595520989
USD Coin,USDC,2.4255342445436974e-05,0.8798498122653317,0.5282093213409648,0.10801393728222994,0.06161764723228628,0.06769266567532596,2022-03-17,2.4256980108484528e-05,2.4256980108484528e-05,2.316005292447173e-09,2.316005292447173e-09,0.9102558705187775
USDX,USDX,2.3510217889637885e-05,0.8911138923654569,0.5404742436631234,0.10820751064653501,1.5129653367640824e-05,0.00010440274802495832,2022-03-16,2.3510217889637885e-05,2.3510217889637885e-05,0.0,0.0,0.1449148488809424
USDX,USDX,2.3586811996913797e-05,0.8898623279098873,0.5331152902698282,0.10859465737514515,1.0934501391690455e-05,0.00010683161487397763,2022-03-17,2.354851494327584e-05,2.354851494327584e-05,5.416021265372712e-08,5.416021265372712e-08,0.10235171538756269
Ultra,UOS,2.7900925959337953e-05,0.8936170212765958,0.5478331970564185,0.10085172280294229,0.00015493965290754963,0.00031259945167753695,2022-03-16,2.7900925959337953e-05,2.7900925959337953e-05,0.0,0.0,0.49564756568994867
Ultra,UOS,2.838615945490912e-05,0.8873591989987485,0.5478331970564185,0.10065814943863721,7.241134442350917e-05,0.000324220791204983,2022-03-17,2.8143542707123536e-05,2.8143542707123536e-05,3.431118951772266e-07,3.431118951772266e-07,0.22333891918365378
Unibright,UBT,2.8628776202694707e-05,0.9086357947434294,0.6721177432542926,0.23461091753774677,4.963532467201424e-05,0.00014386867683031373,2022-03-16,2.8628776202694707e-05,2.8628776202694707e-05,0.0,0.0,0.34500198906094953
Unibright,UBT,3.251064416726407e-05,0.8811013767209012,0.6385936222403924,0.25125822686798294,2.6126914782473218e-05,0.0001752142611749823,2022-03-17,3.0569710184979385e-05,3.0569710184979385e-05,2.7448951614178205e-06,2.7448951614178205e-06,0.14911323709628832
Uniswap,UNI,0.00021956815670995015,0.9211514392991239,0.5609157808667211,0.11285327138985674,0.0032534753707986344,0.005202829029918279,2022-03-16,0.00021956815670995015,0.00021956815670995015,0.0,0.0,0.6253280141941783
Uniswap,UNI,0.00022369264142230508,0.8836045056320401,0.5445625511038429,0.10859465737514515,0.0027366602679855957,0.005344221872821899,2022-03-17,0.00022163039906612761,0.00022163039906612761,2.9164511090064196e-06,2.9164511090064196e-06,0.5120782446972618
Utrust,UTK,5.66182569869398e-06,0.9036295369211514,0.5192150449713818,0.10665892373209446,0.00010534275062594075,5.334284783756397e-05,2022-03-16,5.66182569869398e-06,5.66182569869398e-06,0.0,0.0,1.9747872509444266
Utrust,UTK,5.7500896715383755e-06,0.8798498122653317,0.5404742436631234,0.09814169570267128,0.00014155795939236693,5.5845789604298454e-05,2022-03-17,5.705957685116177e-06,5.705957685116177e-06,6.241205373273797e-08,6.241205373273797e-08,2.5347555409249773
VVS Finance,VVS,5.415139576202112e-10,0.9036295369211514,0.5461978740801308,0.0911730545876887,6.64444990879994e-05,0.0002186057959340009,2022-03-16,5.415139576202112e-10,5.415139576202112e-10,0.0,0.0,0.30394525844502807
VVS Finance,VVS,5.346164605273662e-10,0.8811013767209012,0.5175797219950939,0.0830429732868757,4.796676418876757e-05,0.00021941858913155355,2022-03-17,5.380652090737886e-10,5.380652090737886e-10,4.877266967565138e-12,4.877266967565138e-12,0.21860748340025823
Vader Protocol,VADER,3.4892019243391225e-07,0.8322903629536922,0.44971381847914954,0.042779713511420805,2.556107345171441e-05,9.268912251327057e-06,2022-03-16,3.4892019243391225e-07,3.4892019243391225e-07,0.0,0.0,2.757423453286211
Vader Protocol,VADER,3.563674859834368e-07,0.8911138923654569,0.5461978740801308,0.03774680603948895,5.896746048935498e-05,7.12131179393693e-06,2022-03-17,3.526438392086745e-07,3.526438392086745e-07,5.266031770355636e-09,5.266031770355636e-09,8.279258504177353
VeChain,VET,1.1608739024928562e-06,0.916145181476846,0.5551921504497137,0.11343399148277192,0.00489339695034977,0.004003691351056567,2022-03-16,1.1608739024928562e-06,1.1608739024928562e-06,0.0,0.0,1.2222210203185095
VeChain,VET,1.1809056758247637e-06,0.886107634543179,0.5412919051512673,0.10840108401084009,0.0039014022895151983,0.004103327102421934,2022-03-17,1.17088978915881e-06,1.17088978915881e-06,1.4164602762183639e-08,1.4164602762183639e-08,0.9507897472815903
VeThor Token,VTHO,7.873377331880828e-08,0.9073842302878599,0.5249386753883891,0.12001548586914437,9.150376852629731e-05,0.00010478667782219496,2022-03-16,7.873377331880828e-08,7.873377331880828e-08,0.0,0.0,0.8732302349667682
VeThor Token,VTHO,7.949415240262439e-08,0.8785982478097623,0.5363859362224038,0.11207897793263644,9.115448034469657e-05,0.00010803960058610644,2022-03-17,7.911396286071634e-08,7.911396286071634e-08,5.376692064387788e-10,5.376692064387788e-10,0.843705790695305
Velas,VLX,5.171472989744534e-06,0.8811013767209012,0.5314799672935404,0.10085172280294229,7.085587625919153e-05,0.0005377807054952744,2022-03-16,5.171472989744534e-06,5.171472989744534e-06,0.0,0.0,0.1317558324040351
Velas,VLX,5.174869624213532e-06,0.8836045056320401,0.5290269828291086,0.09852884243128143,5.8955119065662325e-05,0.000540823362089211,2022-03-17,5.1731713069790335e-06,5.1731713069790335e-06,2.4017832662401707e-09,2.4017832662401707e-09,0.10900973254591932
Venus,XVS,0.00020670946907731412,0.902377972465582,0.5339329517579721,0.10588463027487414,0.00013411005691007664,4.7261957263639227e-05,2022-03-16,0.00020670946907731412,0.00020670946907731412,0.0,0.0,2.8375299531511
